"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202310","0270CZS030","1","416501","95.48","732","89232","35","13.90","0.01","751","737","707","30","20231101083112","황전IC","35.147268","127.456446","순천JC","34.990951","127.540957"
"202310","0270CZE030","1","454671","98.25","711","89232","35","22.45","0.03","756","718","672","58","20231101083112","순천JC","34.990951","127.540957","황전IC","35.147268","127.456446"
"202310","0270CZS040","1","382144","103.63","443","84032","36","15.09","0.03","467","446","418","34","20231101083112","구례화엄사IC","35.250085","127.419158","황전IC","35.147268","127.456446"
"202310","0270CZE040","1","412748","99.72","460","81434","41","19.71","0.04","486","469","428","40","20231101083112","황전IC","35.147268","127.456446","구례화엄사IC","35.250085","127.419158"
"202310","0270CZS050","1","435832","100.67","528","89202","63","16.96","0.03","549","534","497","36","20231101083112","서남원IC","35.361111","127.337578","구례화엄사IC","35.250085","127.419158"
"202310","0270CZE050","1","474515","94.38","563","89207","59","11.80","0.02","579","568","544","24","20231101083112","구례화엄사IC","35.250085","127.419158","서남원IC","35.361111","127.337578"
"202310","0270CZS060","1","451375","100.80","202","86806","44","4.55","0.02","209","204","194","10","20231101083112","남원JC","35.405254","127.307426","서남원IC","35.361111","127.337578"
"202310","0120CZE120","1","332933","101.71","621","55418","82","15.71","0.02","643","625","597","32","20231101083112","순창IC","35.364006","127.132676","남원JC","35.405254","127.307426"
"202310","0120CZS125","1","274293","101.50","320","29635","266","7.87","0.02","330","322","307","16","20231101083112","남원IC","35.430614","127.397309","남원JC","35.405254","127.307426"
"202310","0270CZE060","1","493298","96.20","212","87042","41","6.02","0.02","220","214","203","11","20231101083112","서남원IC","35.361111","127.337578","남원JC","35.405254","127.307426"
"202310","0270CZS070","1","394098","104.79","131","288","8","4.14","0.03","136","132","125","7","20231101083112","북남원IC","35.438980","127.312203","남원JC","35.405254","127.307426"
"202310","0270CZS080","1","394611","95.84","513","89231","36","10.01","0.01","529","516","497","22","20231101083112","오수IC","35.554134","127.321569","북남원IC","35.438980","127.312203"
"202310","0270CZE070","1","428151","97.65","140","0","0","7.22","0.05","149","143","130","13","20231101083112","남원JC","35.405254","127.307426","북남원IC","35.438980","127.312203"
"202310","0270CZS090","1","496382","105.61","334","89232","35","8.70","0.02","344","337","318","18","20231101083112","임실IC","35.631060","127.315310","오수IC","35.554134","127.321569"
"202310","0270CZE080","1","434542","94.08","523","89232","35","14.38","0.02","546","526","503","30","20231101083112","북남원IC","35.438980","127.312203","오수IC","35.554134","127.321569"
"202310","0270CZE090","1","534553","100.34","351","89230","37","12.13","0.03","367","357","331","25","20231101083112","오수IC","35.554134","127.321569","임실IC","35.631060","127.315310"
"202310","0270CZS100","1","508817","98.13","632","89229","23","22.30","0.03","677","635","593","58","20231101083112","상관IC","35.758847","127.218852","임실IC","35.631060","127.315310"
"202310","0270CZS110","1","424736","98.88","379","86858","90","13.30","0.03","401","382","358","30","20231101083112","동전주IC","35.847230","127.189189","상관IC","35.758847","127.218852"
"202310","0270CZE100","1","539849","97.03","639","89230","22","19.49","0.03","702","641","609","65","20231101083112","임실IC","35.631060","127.315310","상관IC","35.758847","127.218852"
"202310","0270CZS120","1","403361","98.23","166","81951","64","4.76","0.02","174","167","157","11","20231101083112","완주JC","35.883510","127.174010","동전주IC","35.847230","127.189189"
"202310","0270CZE110","1","467701","96.08","390","89155","91","8.47","0.02","404","392","378","18","20231101083112","상관IC","35.758847","127.218852","동전주IC","35.847230","127.189189"
"202310","0270CZE120","1","444030","102.26","159","87546","37","5.31","0.03","166","161","149","11","20231101083112","동전주IC","35.847230","127.189189","완주JC","35.883510","127.174010"
"202310","0201CZE020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","완주IC","35.898449","127.151439","완주JC","35.883510","127.174010"
"202310","0201CZS025","1","195521","90.24","248","8926","5","8.90","0.03","265","250","233","22","20231101083112","소양IC","35.864405","127.236594","완주JC","35.883510","127.174010"
"202310","0101CZS010","1","205396","105.31","12","16351","1832","0.37","0.03","12","12","11","0","20231101083112","서영암IC","34.754131","126.529636","영암시점(영암군학산면은곡리)","34.757255","126.528557"
"202310","0101CZE010","1","206841","99.68","13","11451","2378","0.50","0.04","13","13","12","0","20231101083112","영암시점(영암군학산면은곡리)","34.757255","126.528557","서영암IC","34.754131","126.529636"
"202310","0101CZS020","1","252737","107.03","153","16257","349","4.23","0.02","158","154","145","9","20231101083112","서영암TG","34.737019","126.570939","서영암IC","34.754131","126.529636"
"202310","0101CZE020","1","248442","100.18","163","13650","746","2.62","0.01","168","163","158","7","20231101083112","서영암IC","34.754131","126.529636","서영암TG","34.737019","126.570939"
"202310","0101CZS030","1","206548","95.79","16","16470","2234","0.44","0.02","16","16","15","0","20231101083112","서호학산IC","34.735852","126.575451","서영암TG","34.737019","126.570939"
"202310","0101CZE030","1","198785","97.70","15","11472","1539","0.48","0.03","16","15","15","0","20231101083112","서영암TG","34.737019","126.570939","서호학산IC","34.735852","126.575451"
"202310","0101CZS040","1","217527","106.68","478","16702","567","12.11","0.02","494","484","456","26","20231101083112","강진IC","34.697608","126.715147","서호학산IC","34.735852","126.575451"
"202310","0101CZE040","1","207048","105.46","484","14110","762","9.29","0.01","500","487","467","23","20231101083112","서호학산IC","34.735852","126.575451","강진IC","34.697608","126.715147"
"202310","0101CZS050","1","179080","102.79","655","14110","38","18.10","0.02","681","661","625","39","20231101083112","장흥IC","34.708184","126.906532","강진IC","34.697608","126.715147"
"202310","0101CZE050","1","178051","103.60","650","14110","49","17.69","0.02","690","651","617","51","20231101083112","강진IC","34.697608","126.715147","장흥IC","34.708184","126.906532"
"202310","0101CZS060","1","204070","98.83","835","14110","51","19.06","0.02","864","844","804","42","20231101083112","보성IC","34.813961","127.107287","장흥IC","34.708184","126.906532"
"202310","0101CZE060","1","199859","101.95","810","14110","26","20.88","0.02","837","817","772","45","20231101083112","장흥IC","34.708184","126.906532","보성IC","34.813961","127.107287"
"202310","0101CZS070","1","341863","99.17","671","73684","30","19.52","0.02","709","678","641","47","20231101083112","벌교IC","34.834832","127.298829","보성IC","34.813961","127.107287"
"202310","0101CZE070","1","335022","98.79","674","60693","45","12.07","0.01","697","674","654","30","20231101083112","보성IC","34.813961","127.107287","벌교IC","34.834832","127.298829"
"202310","0101CZS080","1","277680","103.13","164","29626","178","4.78","0.02","171","166","156","10","20231101083112","고흥IC","34.824714","127.346235","벌교IC","34.834832","127.298829"
"202310","0101CZE080","1","272737","102.07","166","21884","178","3.89","0.02","175","167","159","11","20231101083112","벌교IC","34.834832","127.298829","고흥IC","34.824714","127.346235"
"202310","0101CZS090","1","447485","98.99","466","89174","47","12.20","0.02","485","468","446","27","20231101083112","남순천TG","34.884104","127.452308","고흥IC","34.824714","127.346235"
"202310","0101CZE090","1","447805","102.27","451","89231","36","9.54","0.02","468","453","434","23","20231101083112","고흥IC","34.824714","127.346235","남순천TG","34.884104","127.452308"
"202310","0101CZS100","1","428486","103.47","104","88465","0","2.08","0.01","107","105","101","4","20231101083112","순천만IC","34.897276","127.481051","남순천TG","34.884104","127.452308"
"202310","0101CZE100","1","427521","103.17","105","88505","0","2.29","0.02","108","105","101","4","20231101083112","남순천TG","34.884104","127.452308","순천만IC","34.897276","127.481051"
"202310","0101CZS110","1","440841","99.27","170","87362","1556","4.11","0.02","176","171","163","9","20231101083112","도롱IC","34.904840","127.530890","순천만IC","34.897276","127.481051"
"202310","0101CZE110","1","432370","99.27","170","87805","1293","4.05","0.02","176","171","163","9","20231101083112","순천만IC","34.897276","127.481051","도롱IC","34.904840","127.530890"
"202310","0101CZS120","1","373539","96.86","60","83984","65","1.40","0.02","62","61","58","2","20231101083112","해룡IC","34.913262","127.544710","도롱IC","34.904840","127.530890"
"202310","0101CZE120","1","370130","94.63","62","84027","54","1.22","0.01","65","62","60","3","20231101083112","도롱IC","34.904840","127.530890","해룡IC","34.913262","127.544710"
"202310","0010CZE380","1","2820271","86.08","349","89235","41","8.89","0.02","375","348","335","28","20231101083112","천안IC","36.826230","127.168773","북천안IC","36.917526","127.188910"
"202310","0010CZE380","2","60101","98.29","306","16800","0","5.41","0.01","312","306","292","14","20231101083112","천안IC","36.826230","127.168773","북천안IC","36.917526","127.188910"
"202310","0010CZS385","1","2458813","91.18","458","89172","54","13.93","0.03","497","457","430","46","20231101083112","안성IC","36.994722","127.154055","북천안IC","36.917526","127.188910"
"202310","0010CZS385","2","57083","104.75","398","16800","0","6.75","0.01","411","395","391","14","20231101083112","안성IC","36.994722","127.154055","북천안IC","36.917526","127.188910"
"202310","0010CZE210","1","638405","96.95","338","0","0","13.77","0.04","357","345","313","30","20231101083112","김천JC","36.159476","128.266336","동김천IC","36.136570","128.177066"
"202310","0010CZS215","1","589340","96.62","296","0","0","12.37","0.04","312","301","273","27","20231101083112","김천IC","36.133615","128.094734","동김천IC","36.136570","128.177066"
"202310","0650CZE160","1","339809","103.41","336","52159","37","8.22","0.02","364","335","326","26","20231101083112","하조대IC","38.022808","128.697523","양양IC","38.072998","128.594024"
"202310","0650CZS170","1","373405","100.51","367","60711","63","5.90","0.01","387","366","360","18","20231101083112","북양양IC","","","양양IC","38.072998","128.594024"
"202310","0450CZE270","1","236275","94.26","191","24432","308","5.22","0.02","199","192","181","12","20231101083112","남양평 하이패스IC","","","양평IC","37.516113","127.438477"
"202310","4005CZS010","1","150932","100.24","268","8926","127","6.12","0.02","278","268","256","15","20231101083112","두물머리 하이패스IC","","","양평IC","37.516113","127.438477"
"202310","0153CZE010","1","877684","93.65","411","8913","0","16.80","0.04","435","415","374","42","20231101083112","서평택JC","37.054260","126.888639","조암IC","37.124064","126.813075"
"202310","0153CZS020","1","909926","92.11","332","8913","0","20.70","0.06","398","338","300","68","20231101083112","마도JC","37.187593","126.776201","조암IC","37.124064","126.813075"
"202310","0153CZE025","1","1049492","77.10","144","8913","0","17.07","0.11","191","149","112","55","20231101083112","마도JC","37.187593","126.776201","송산마도IC","37.216721","126.759619"
"202310","0153CZS030","1","1040910","81.92","465","8913","0","44.14","0.09","532","482","389","100","20231101083112","남안산JC","","","송산마도IC","37.216721","126.759619"
"202310","0153CZS040","1","753831","76.18","179","8913","0","23.43","0.12","211","190","144","46","20231101083112","군자JC","37.362648","126.768883","남안산IC","37.336705","126.754833"
"202310","0153CZE035","1","951350","79.21","149","8913","0","13.07","0.08","169","157","127","29","20231101083112","남안산JC","","","남안산IC","37.336705","126.754833"
"202310","0500CZE020","1","1518600","90.48","117","88971","291","4.65","0.03","126","119","110","11","20231101083112","월곶JC","37.387601","126.752807","군자JC","37.362648","126.768883"
"202310","0500CZS025","1","1474313","90.52","82","85986","0","3.71","0.04","90","82","76","9","20231101083112","군자TG","37.357857","126.779985","군자JC","37.362648","126.768883"
"202310","0153CZE040","1","1004113","93.70","145","8913","0","5.53","0.03","152","148","136","11","20231101083112","남안산IC","37.336705","126.754833","군자JC","37.362648","126.768883"
"202310","0450CZE240","1","181111","105.23","80","8922","99","3.22","0.04","85","81","74","7","20231101083112","여주JC","37.231846","127.590937","남여주IC","37.252975","127.588535"
"202310","0450CZS245","1","262814","102.53","191","16701","158","6.29","0.03","204","191","180","16","20231101083112","서여주IC","37.297805","127.584918","남여주IC","37.252975","127.588535"
"202310","0400CZS100","1","648413","95.56","203","88348","57","7.68","0.03","216","206","189","18","20231101083112","서충주IC","37.009919","127.669805","음성IC","36.987539","127.617940"
"202310","0400CZE095","1","692768","92.38","284","89210","35","23.60","0.08","344","284","255","62","20231101083112","금왕꽃동네IC","36.954427","127.549183","음성IC","36.987539","127.617940"
"202310","0400CZE100","1","601420","95.69","203","88342","60","7.43","0.03","214","206","188","18","20231101083112","음성IC","36.987539","127.617940","서충주IC","37.009919","127.669805"
"202310","0400CZS110","1","567628","96.20","287","89206","41","9.18","0.03","300","290","267","23","20231101083112","충주JC","37.040972","127.759211","서충주IC","37.009919","127.669805"
"202310","0450CZS225","1","995518","96.95","448","89223","25","15.95","0.03","475","452","419","39","20231101083112","감곡IC","37.124575","127.669836","충주JC","37.040972","127.759211"
"202310","0450CZE220","1","1009331","93.28","201","89209","36","10.32","0.05","237","200","189","33","20231101083112","북충주IC","37.034949","127.798035","충주JC","37.040972","127.759211"
"202310","0400CZE110","1","514955","95.54","289","89020","108","10.95","0.03","305","292","268","25","20231101083112","서충주IC","37.009919","127.669805","충주JC","37.040972","127.759211"
"202310","0400CZS120","1","406756","94.57","204","77540","159","7.12","0.03","215","206","189","18","20231101083112","노은JC","37.037545","127.805616","충주JC","37.040972","127.759211"
"202310","0400CZE090","1","819698","92.66","279","89219","31","16.59","0.05","337","282","254","58","20231101083112","대소JC","36.941097","127.472804","금왕꽃동네IC","36.954427","127.549183"
"202310","0400CZS095","1","754028","97.50","269","89203","36","7.50","0.02","290","269","257","23","20231101083112","음성IC","36.987539","127.617940","금왕꽃동네IC","36.954427","127.549183"
"202310","0400CZE120","1","415202","94.68","204","82767","79","4.77","0.02","211","205","195","11","20231101083112","충주JC","37.040972","127.759211","노은JC","37.037545","127.805616"
"202310","0400CZS130","1","502107","97.04","457","89209","35","17.23","0.03","487","461","427","42","20231101083112","동충주IC","37.063749","127.925584","노은JC","37.037545","127.805616"
"202310","0400CZE130","1","485932","98.97","448","89211","35","16.42","0.03","470","454","419","35","20231101083112","노은JC","37.037545","127.805616","동충주IC","37.063749","127.925584"
"202310","0400CZS140","1","390812","94.18","906","73699","18","13.81","0.01","928","910","881","32","20231101083112","제천JC","37.075750","128.182207","동충주IC","37.063749","127.925584"
"202310","0100CZE280","1","1237158","98.72","98","89225","22","1.62","0.01","101","98","94","4","20231101083112","동김해IC","35.224962","128.906053","김해JC","35.224070","128.925556"
"202310","5510CZS005","1","582981","92.40","358","89225","22","6.78","0.01","365","361","345","14","20231101083112","대동JC","35.282273","128.985128","김해JC","35.224070","128.925556"
"202310","0100CZS282","1","993051","93.03","61","88535","712","0.66","0.01","62","61","60","1","20231101083112","북부산TG","35.221307","128.940883","김해JC","35.224070","128.925556"
"202310","0550CZS265","1","318882","98.54","258","50358","234","7.05","0.02","273","258","246","18","20231101083112","제천IC","37.133038","128.142648","제천JC","37.075750","128.182207"
"202310","0550CZE260","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","남제천IC","37.065922","128.188074","제천JC","37.075750","128.182207"
"202310","0400CZE140","1","374114","98.49","866","73669","31","34.20","0.03","922","878","810","78","20231101083112","동충주IC","37.063749","127.925584","제천JC","37.075750","128.182207"
"202310","0652CZE010","1","370819","94.08","311","87594","29","8.16","0.02","331","315","297","23","20231101083112","울산JCT","35.557342","129.250924","범서IC","35.616707","129.282953"
"202310","0652CZS020","1","396085","99.64","526","84041","22","9.87","0.01","544","528","507","25","20231101083112","남경주IC","35.731857","129.313442","범서IC","35.616707","129.282953"
"202310","0652CZE020","1","389915","99.71","525","89225","22","13.47","0.02","553","530","499","37","20231101083112","범서IC","35.616707","129.282953","남경주IC","35.731857","129.313442"
"202310","0652CZS030","1","342608","92.79","448","52339","21","7.40","0.01","470","450","436","23","20231101083112","동경주IC","35.782010","129.424261","남경주IC","35.731857","129.313442"
"202310","0652CZE030","1","331339","92.79","448","54520","23","9.94","0.02","477","450","433","30","20231101083112","남경주IC","35.731857","129.313442","동경주IC","35.782010","129.424261"
"202310","0652CZS040","1","362714","94.90","736","76261","41","24.66","0.03","780","739","697","58","20231101083112","남포항IC","35.946115","129.389871","동경주IC","35.782010","129.424261"
"202310","0652CZE040","1","359311","98.19","711","84032","24","23.42","0.03","759","714","674","59","20231101083112","동경주IC","35.782010","129.424261","남포항IC","35.946115","129.389871"
"202310","0352CZS355","1","851358","84.27","261","57652","81","14.27","0.08","290","257","235","38","20231101083112","호법JC","37.222473","127.431403","남이천IC","37.185081","127.441326"
"202310","0352CZE350","1","730160","83.31","458","55082","55","30.81","0.09","517","461","406","77","20231101083112","일죽IC","37.090420","127.451116","남이천IC","37.185081","127.441326"
"202310","0170CZE110","1","701450","87.73","258","8912","0","22.16","0.08","313","258","219","65","20231101083112","봉담IC","37.229340","126.956399","금곡IC","37.285118","126.949198"
"202310","0170CZS120","1","1045962","85.34","71","8912","0","0.85","0.01","72","72","70","1","20231101083112","당수IC","37.299594","126.937966","금곡IC","37.285118","126.949198"
"202310","0170CZE120","1","1024630","79.57","76","8912","0","7.18","0.09","90","78","58","22","20231101083112","금곡IC","37.285118","126.949198","당수IC","37.299594","126.937966"
"202310","0170CZS130","1","1259300","83.23","112","8914","0","7.31","0.06","128","114","97","21","20231101083112","남군포IC","37.321043","126.928164","당수IC","37.299594","126.937966"
"202310","0170CZE130","1","1296016","77.53","120","8914","0","7.67","0.06","136","122","96","28","20231101083112","당수IC","37.299594","126.937966","남군포IC","37.321043","126.928164"
"202310","0170CZS140","1","1318184","87.52","386","8912","0","22.69","0.05","425","391","347","54","20231101083112","동시흥JCT","37.389545","126.866549","남군포IC","37.321043","126.928164"
"202310","0170CZE140","1","1370835","92.02","367","8913","0","13.16","0.03","388","369","337","35","20231101083112","남군포IC","37.321043","126.928164","동시흥JCT","37.389545","126.866549"
"202310","0170CZS150","1","839664","96.35","463","8912","0","5.27","0.01","477","464","453","16","20231101083112","남광명JCT","37.410406","126.857916","동시흥JCT","37.389545","126.866549"
"202310","0170CZE150","1","977289","93.87","475","8913","0","17.33","0.03","511","473","447","44","20231101083112","동시흥JCT","37.389545","126.866549","남광명JCT","37.410406","126.857916"
"202310","0170CZS160","1","819605","93.49","184","8914","0","5.48","0.02","194","185","172","15","20231101083112","소하IC","37.437842","126.900019","남광명JCT","37.410406","126.857916"
"202310","0170CZE160","1","958689","92.14","187","8913","0","7.96","0.04","204","190","166","26","20231101083112","남광명JCT","37.410406","126.857916","소하IC","37.437842","126.900019"
"202310","0252CZE080","1","1291833","82.41","537","8925","0","94.65","0.17","965","522","476","342","20231101083112","정안IC","36.625082","127.120398","남풍세IC","36.722181","127.139558"
"202310","0252CZS080","1","1152732","81.17","545","8925","0","61.39","0.11","695","525","485","147","20231101083112","남천안IC","36.754160","127.164963","남풍세IC","36.722181","127.139558"
"202310","0651CZS015","1","743783","93.73","57","8925","0","2.55","0.04","67","56","55","8","20231101083112","해운대IC","35.217999","129.207201","동부산IC","35.203539","129.202320"
"202310","0651CZE010","1","772966","84.42","193","8925","0","6.45","0.03","219","191","189","21","20231101083112","부산울산선시점","35.180823","129.177611","동부산IC","35.203539","129.202320"
"202310","0651CZS010","1","696465","86.95","187","8925","0","8.99","0.04","209","188","176","23","20231101083112","동부산IC","35.203539","129.202320","부산울산선시점","35.180823","129.177611"
"202310","0650CZS060","1","143870","104.19","323","14110","58","7.85","0.02","336","323","308","19","20231101083112","삼척IC","37.447716","129.135758","근덕IC","37.394143","129.209916"
"202310","0650CZS070","1","231883","102.87","304","16698","212","5.27","0.01","311","305","293","12","20231101083112","동해IC","37.507913","129.093687","삼척IC","37.447716","129.135758"
"202310","0650CZE060","1","139278","99.12","339","14110","18","6.76","0.01","350","342","327","16","20231101083112","근덕IC","37.394143","129.209916","삼척IC","37.447716","129.135758"
"202310","0352CZS390","1","911822","92.32","313","89145","22","17.51","0.05","368","315","288","56","20231101083112","경기광주IC","37.447895","127.269738","경기광주JC","37.373349","127.316620"
"202310","0352CZE385","1","797172","95.96","153","0","0","6.30","0.04","175","152","144","21","20231101083112","곤지암IC","37.352209","127.321045","경기광주JC","37.373349","127.316620"
"202310","0370CZE025","1","816036","95.45","135","86963","0","13.86","0.10","181","132","125","39","20231101083112","곤지암IC","37.366250","127.360413","경기광주JC","37.373349","127.316620"
"202310","0370CZS030","1","1111893","93.89","122","88649","20","6.48","0.05","139","123","111","19","20231101083112","신월천교","37.431145","127.332984","경기광주JC","37.373349","127.316620"
"202310","0520CZS090","1","965696","95.14","166","8814","0","8.07","0.04","189","162","159","21","20231101083112","곤지암1터널(동측)","","","경기광주JC","37.373349","127.316620"
"202310","0520CZS110","1","856146","86.47","424","8814","0","84.35","0.19","732","403","369","254","20231101083112","흥천이포IC","37.378357","127.516650","동곤지암IC","37.380669","127.401980"
"202310","0520CZE100","1","987155","92.94","151","8814","0","5.29","0.03","165","149","142","16","20231101083112","곤지암1터널(동측)","","","동곤지암IC","37.380669","127.401980"
"202310","0520CZE110","1","912131","97.53","376","8814","0","13.58","0.03","411","372","359","36","20231101083112","동곤지암IC","37.380669","127.401980","흥천이포IC","37.378357","127.516650"
"202310","0520CZS120","1","786335","103.69","208","8814","0","15.80","0.07","263","202","196","46","20231101083112","대신IC","37.384425","127.582650","흥천이포IC","37.378357","127.516650"
"202310","0520CZE120","1","824474","105.12","205","8814","0","7.29","0.03","224","205","194","21","20231101083112","흥천이포IC","37.378357","127.516650","대신IC","37.384425","127.582650"
"202310","0520CZS130","1","782559","105.87","292","8814","0","6.18","0.02","311","290","284","18","20231101083112","동여주IC","37.400053","127.674390","대신IC","37.384425","127.582650"
"202310","0520CZE130","1","795717","101.86","303","8814","0","15.98","0.05","363","298","287","53","20231101083112","대신IC","37.384425","127.582650","동여주IC","37.400053","127.674390"
"202310","0520CZS140","1","742935","104.55","247","8814","0","4.31","0.01","259","246","241","12","20231101083112","동양평IC","37.399541","127.753600","동여주IC","37.400053","127.674390"
"202310","0520CZE140","1","749382","104.51","247","8814","0","5.11","0.02","258","248","238","14","20231101083112","동여주IC","37.400053","127.674390","동양평IC","37.399541","127.753600"
"202310","0520CZS150","1","728122","96.99","311","8814","0","24.03","0.07","400","304","297","72","20231101083112","서원주IC","37.390652","127.844740","동양평IC","37.399541","127.753600"
"202310","0520CZE150","1","733062","106.20","284","8814","0","5.40","0.01","294","285","274","14","20231101083112","동양평IC","37.399541","127.753600","서원주IC","37.390652","127.844740"
"202310","0520CZS160","1","713986","101.64","145","8814","0","14.19","0.09","199","140","137","43","20231101083112","신평JC","37.385869","127.893380","서원주IC","37.390652","127.844740"
"202310","0550CZE300","1","93054","112.46","65","5663","6008","3.13","0.04","72","64","60","8","20231101083112","만종JC","37.365065","127.902333","신평JC","37.385869","127.893380"
"202310","0550CZS305","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","북원주IC","37.420608","127.923204","신평JC","37.385869","127.893380"
"202310","0520CZE160","1","640869","94.05","156","8814","0","2.71","0.01","162","156","151","7","20231101083112","서원주IC","37.390652","127.844740","신평JC","37.385869","127.893380"
"202310","0520CZS170","1","325128","105.28","140","8814","0","2.51","0.01","144","140","136","5","20231101083112","원주JC","37.387121","127.932470","신평JC","37.385869","127.893380"
"202310","0500CZE220","1","417871","97.55","140","89119","70","4.63","0.03","147","141","131","11","20231101083112","만종JC","37.365065","127.902333","원주JC","37.387121","127.932470"
"202310","0500CZS225","1","708848","90.40","111","701","10","2.61","0.02","120","111","105","10","20231101083112","원주IC","37.400894","127.950025","원주JC","37.387121","127.932470"
"202310","0520CZE170","1","327151","105.71","139","8814","0","2.84","0.02","145","139","133","8","20231101083112","신평JC","37.385869","127.893380","원주JC","37.387121","127.932470"
"202310","0600CZE170","1","481869","99.60","369","89212","21","4.14","0.01","378","370","359","13","20231101083112","서양양IC","","","양양JC","",""
"202310","0650CZE170","1","357370","102.24","361","50356","137","4.46","0.01","371","362","352","13","20231101083112","양양IC","38.072998","128.594024","북양양IC","",""
"202310","0650CZS180","1","252785","104.52","286","29609","267","4.42","0.01","293","287","277","11","20231101083112","속초IC","","","북양양IC","",""
"202310","0650CZE180","1","239467","100.33","298","27064","260","4.59","0.01","306","299","290","11","20231101083112","북양양IC","","","속초IC","",""
"202310","0251CZE170","1","719278","92.44","77","88948","168","2.04","0.02","83","77","75","5","20231101083112","광산IC","35.216513","126.828121","북광산IC","",""
"202310","0251CZS175","1","628578","97.83","130","88173","932","1.77","0.01","133","130","126","4","20231101083112","남장성JC","","","북광산IC","",""
"202310","0520CZE090","1","972834","76.58","206","8814","0","19.80","0.09","254","201","181","51","20231101083112","경기광주JC","37.373349","127.316620","곤지암1터널(동측)","",""
"202310","0520CZS100","1","955804","85.25","164","8814","0","24.63","0.14","255","157","146","76","20231101083112","동곤지암IC","37.380669","127.401980","곤지암1터널(동측)","",""
"202310","3010CZE010","1","645308","92.39","149","8925","0","4.90","0.03","155","150","141","9","20231101083112","낙동JC","36.366317","128.239117","상주JC","",""
"202310","0300CZS210","1","144442","108.99","66","11487","860","1.50","0.02","68","66","63","3","20231101083112","동상주IC","","","상주JC","",""
"202310","3010CZS020","1","519336","103.91","286","8925","0","9.18","0.03","297","291","272","17","20231101083112","도개IC","","","상주JC","",""
"202310","0300CZE210","1","136308","102.19","70","8926","834","2.28","0.03","74","70","67","4","20231101083112","상주JC","","","동상주IC","",""
"202310","0300CZS220","1","189583","108.70","360","14107","1228","8.74","0.02","375","359","346","20","20231101083112","서의성IC","","","동상주IC","",""
"202310","0300CZE220","1","177627","105.09","373","11517","1326","9.32","0.02","388","373","353","24","20231101083112","동상주IC","","","서의성IC","",""
"202310","0300CZS230","1","171055","109.20","659","14110","23","15.42","0.02","685","657","633","36","20231101083112","안동JC","","","서의성IC","",""
"202310","0550CZE180","1","631247","101.02","639","0","0","14.26","0.02","659","644","610","34","20231101083112","의성IC","36.292016","128.580782","안동JC","",""
"202310","0550CZS185","1","635410","95.97","179","89196","68","3.28","0.01","188","179","173","10","20231101083112","남안동IC","36.476202","128.621431","안동JC","",""
"202310","0300CZE230","1","160253","103.71","694","11518","28","19.21","0.02","729","696","667","43","20231101083112","서의성IC","","","안동JC","",""
"202310","0300CZS240","1","208777","105.95","207","19046","306","3.94","0.01","214","207","200","9","20231101083112","북의성IC","","","안동JC","",""
"202310","0300CZE240","1","195018","101.56","216","16580","255","4.22","0.01","223","216","209","9","20231101083112","안동JC","","","북의성IC","",""
"202310","0300CZS250","1","195541","107.96","638","19294","16","12.56","0.01","657","641","617","28","20231101083112","동안동IC","","","북의성IC","",""
"202310","0300CZE250","1","179605","108.32","636","16702","22","12.55","0.01","658","638","616","29","20231101083112","북의성IC","","","동안동IC","",""
"202310","0300CZS260","1","253802","101.98","464","29632","332","7.41","0.01","477","465","452","17","20231101083112","청송IC","","","동안동IC","",""
"202310","0300CZE260","1","242768","103.40","457","24472","95","8.76","0.01","473","458","442","21","20231101083112","동안동IC","","","청송IC","",""
"202310","0300CZS270","1","167170","106.60","326","16702","301","5.96","0.01","341","326","318","16","20231101083112","동청송영양IC","","","청송IC","",""
"202310","0300CZE270","1","153978","106.94","325","14110","99","6.68","0.02","336","326","315","14","20231101083112","청송IC","","","동청송영양IC","",""
"202310","0300CZS280","1","150947","96.61","988","16702","10","15.33","0.01","1020","991","962","40","20231101083112","영덕IC","","","동청송영양IC","",""
"202310","0300CZE280","1","143695","100.08","953","14110","8","14.51","0.01","978","956","932","32","20231101083112","동청송영양IC","","","영덕IC","",""
"202310","0300CZS290","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","청주영덕선종점","","","영덕IC","",""
"202310","0300CZE290","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","영덕IC","","","청주영덕선종점","",""
"202310","0105CZS100","1","144641","88.04","208","8177","0","5.78","0.02","215","211","196","13","20231101083112","진해IC","","","남문대교","",""
"202310","0105CZE100","1","154536","86.81","211","8462","0","9.07","0.04","221","216","194","18","20231101083112","남문대교","","","진해IC","",""
